,Route,ID,Avg Stars,Grade,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks,Log StarRatings,Log Ticks,Log Avg Stars,Log Length,Log Grade,Log OnToDoLists,Sqrt StarRatings,Sqrt Ticks,Sqrt Avg Stars,Sqrt Length,Sqrt Grade
548,Zoom-O,106622273,1.0,1.0,8.0,34.0808,-116.2462,2,1,1,2,0.47712125471966244,0.47712125471966244,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.30102999566398114,1.4142135623730951,1.4142135623730951,1.0,2.8284271247461903,1.4142135623730951
549,West Entrance Slab,106622336,1.0,1.0,15.0,34.0891,-116.2614,1,1,2,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.47712125471966244,1.0,0.0,1.0,3.872983346207417,1.4142135623730951
550,V1 Arete,1061129181,1.3,1.0,12.0,34.0402,-116.1978,4,2,5,4,0.6989700043360187,0.6989700043360187,0.3617278360175928,1.1139433523068367,0.47712125471966244,0.7781512503836435,2.0,2.0,1.140175425099138,3.4641016151377544,1.4142135623730951
551,Locker's Face,113923195,3.0,1.0,22.0,34.0402,-116.1978,1,1,15,0,0.30102999566398114,0.0,0.6020599913279623,1.3617278360175928,0.47712125471966244,1.2041199826559246,1.0,0.0,1.7320508075688772,4.69041575982343,1.4142135623730951
552,Elbow Grease,106112267,1.8,1.0,15.0,34.0398,-116.1943,6,2,6,7,0.8450980400142567,0.9030899869919434,0.44715803134221915,1.2041199826559246,0.47712125471966244,0.8450980400142567,2.449489742783178,2.6457513110645907,1.3416407864998738,3.872983346207417,1.4142135623730951
553,Press Release,106277709,1.7,1.0,15.0,34.0398,-116.1943,3,1,5,2,0.6020599913279623,0.47712125471966244,0.4313637641589873,1.2041199826559246,0.47712125471966244,0.7781512503836435,1.7320508075688772,1.4142135623730951,1.3038404810405297,3.872983346207417,1.4142135623730951
554,Unnamed,112450755,1.0,1.0,10.0,34.08958,-116.25335,2,2,5,4,0.47712125471966244,0.6989700043360187,0.30102999566398114,1.041392685158225,0.47712125471966244,0.7781512503836435,1.4142135623730951,2.0,1.0,3.1622776601683795,1.4142135623730951
555,Snake Charmer,113949617,1.0,1.0,20.0,34.0325,-116.20338000000001,1,1,4,0,0.30102999566398114,0.0,0.30102999566398114,1.322219294733919,0.47712125471966244,0.6989700043360187,1.0,0.0,1.0,4.47213595499958,1.4142135623730951
556,Purple Helmet,106683167,2.0,1.0,22.0,33.954,-116.087,5,2,5,6,0.7781512503836435,0.8450980400142567,0.47712125471966244,1.3617278360175928,0.47712125471966244,0.7781512503836435,2.23606797749979,2.449489742783178,1.4142135623730951,4.69041575982343,1.4142135623730951
557,Vegenaise,114149969,1.0,1.0,10.0,33.95989,-116.08033,1,2,0,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.47712125471966244,0.0,1.0,1.0,1.0,3.1622776601683795,1.4142135623730951
558,Cadillac Crack,106640251,1.0,1.25,23.0,33.9512,-116.0768,1,1,1,0,0.30102999566398114,0.0,0.30102999566398114,1.380211241711606,0.5118833609788743,0.30102999566398114,1.0,0.0,1.0,4.795831523312719,1.5
559,Silly Putty,106360106,2.0,1.0,15.0,33.9454,-116.07700000000001,1,1,7,0,0.30102999566398114,0.0,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.9030899869919434,1.0,0.0,1.4142135623730951,3.872983346207417,1.4142135623730951
560,Braided Lines,106346049,1.5,1.0,15.0,33.9423,-116.0782,2,2,3,1,0.47712125471966244,0.30102999566398114,0.3979400086720376,1.2041199826559246,0.47712125471966244,0.6020599913279623,1.4142135623730951,1.0,1.224744871391589,3.872983346207417,1.4142135623730951
561,Crimp Scampi,106346071,1.0,1.0,12.0,33.9423,-116.0782,1,1,5,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.7781512503836435,1.0,0.0,1.0,3.4641016151377544,1.4142135623730951
562,Base Layer,108493975,2.3,1.0,10.0,33.9664,-116.0872,3,2,18,4,0.6020599913279623,0.6989700043360187,0.5185139398778874,1.041392685158225,0.47712125471966244,1.2787536009528289,1.7320508075688772,2.0,1.51657508881031,3.1622776601683795,1.4142135623730951
563,Joker,106039404,1.9,1.0,15.0,33.9962,-116.15,12,3,8,21,1.1139433523068367,1.3424226808222062,0.462397997898956,1.2041199826559246,0.47712125471966244,0.9542425094393249,3.4641016151377544,4.58257569495584,1.378404875209022,3.872983346207417,1.4142135623730951
564,Grainline,106041342,0.0,1.0,12.0,33.9962,-116.15,2,2,2,2,0.47712125471966244,0.47712125471966244,0.0,1.1139433523068367,0.47712125471966244,0.47712125471966244,1.4142135623730951,1.4142135623730951,0.0,3.4641016151377544,1.4142135623730951
565,Picture Perfect,106039440,2.5,1.0,15.0,33.9962,-116.15,33,8,52,40,1.5314789170422551,1.6127838567197355,0.5440680443502756,1.2041199826559246,0.47712125471966244,1.724275869600789,5.744562646538029,6.324555320336759,1.5811388300841898,3.872983346207417,1.4142135623730951
566,Seven Grain Arete,106044902,2.3,1.0,10.0,33.9962,-116.15,8,3,12,13,0.9542425094393249,1.1461280356782377,0.5185139398778874,1.041392685158225,0.47712125471966244,1.1139433523068367,2.8284271247461903,3.605551275463989,1.51657508881031,3.1622776601683795,1.4142135623730951
567,End of the Day,106814403,1.0,1.0,10.0,33.9962,-116.15,1,1,1,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,0.0,1.0,3.1622776601683795,1.4142135623730951
568,Leisure World,106736641,2.0,1.0,10.0,33.9863,-116.1602,3,2,6,1,0.6020599913279623,0.30102999566398114,0.47712125471966244,1.041392685158225,0.47712125471966244,0.8450980400142567,1.7320508075688772,1.0,1.4142135623730951,3.1622776601683795,1.4142135623730951
569,Xenocryst,106380307,2.0,1.0,20.0,34.0169,-116.0421,2,1,4,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.322219294733919,0.47712125471966244,0.6989700043360187,1.4142135623730951,1.0,1.4142135623730951,4.47213595499958,1.4142135623730951
570,Friction 101,106345826101,2.2,1.0,11.0,34.0285,-116.1451,12,7,31,31,1.1139433523068367,1.5051499783199058,0.5051499783199059,1.0791812460476247,0.47712125471966244,1.5051499783199058,3.4641016151377544,5.5677643628300215,1.4832396974191326,3.3166247903554,1.4142135623730951
571,Liquid Wrench,106345798,2.0,1.0,15.0,34.0263,-116.1415,3,3,5,3,0.6020599913279623,0.6020599913279623,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.7781512503836435,1.7320508075688772,1.7320508075688772,1.4142135623730951,3.872983346207417,1.4142135623730951
572,Fat Lip SDS,106345864,1.5,1.0,12.0,34.0263,-116.1415,2,2,3,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.1139433523068367,0.47712125471966244,0.6020599913279623,1.4142135623730951,1.4142135623730951,1.224744871391589,3.4641016151377544,1.4142135623730951
573,Lip-Synch,106354500,1.5,1.0,10.0,34.0263,-116.1415,2,2,5,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.041392685158225,0.47712125471966244,0.7781512503836435,1.4142135623730951,1.7320508075688772,1.224744871391589,3.1622776601683795,1.4142135623730951
574,Native Arete SDS,106345895,3.0,1.0,12.0,34.0263,-116.1415,2,2,24,6,0.47712125471966244,0.8450980400142567,0.6020599913279623,1.1139433523068367,0.47712125471966244,1.3979400086720375,1.4142135623730951,2.449489742783178,1.7320508075688772,3.4641016151377544,1.4142135623730951
575,The Flame,106345902,1.0,1.0,10.0,34.0263,-116.1415,2,2,8,2,0.47712125471966244,0.47712125471966244,0.30102999566398114,1.041392685158225,0.47712125471966244,0.9542425094393249,1.4142135623730951,1.4142135623730951,1.0,3.1622776601683795,1.4142135623730951
576,Crack a No No,112221928,2.0,1.0,15.0,34.0261,-116.14228999999999,1,1,5,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.7781512503836435,1.0,1.0,1.4142135623730951,3.872983346207417,1.4142135623730951
577,Death Series,106115408,1.0,1.0,8.0,34.0148,-116.16538999999999,4,4,6,5,0.6989700043360187,0.7781512503836435,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.8450980400142567,2.0,2.23606797749979,1.0,2.8284271247461903,1.4142135623730951
578,Yardarm,106039616,1.9,1.0,13.0,34.0148,-116.16538999999999,34,15,19,77,1.5440680443502754,1.8920946026904801,0.462397997898956,1.1461280356782377,0.47712125471966244,1.301029995663981,5.830951894845301,8.774964387392123,1.378404875209022,3.605551275463989,1.4142135623730951
579,False Blockhead,106039638,2.1,1.0,11.0,34.0148,-116.16538999999999,39,12,20,57,1.6020599913279623,1.7634279935629371,0.49136169383427264,1.0791812460476247,0.47712125471966244,1.322219294733919,6.244997998398398,7.54983443527075,1.449137674618944,3.3166247903554,1.4142135623730951
580,Don't Mess with Texas,106073444,2.2,1.0,10.0,34.0181,-116.1698,27,12,9,43,1.447158031342219,1.6434526764861872,0.5051499783199059,1.041392685158225,0.47712125471966244,1.0,5.196152422706632,6.557438524302,1.4832396974191326,3.1622776601683795,1.4142135623730951
581,Border Patrol,106136532,1.6,1.0,11.0,34.0181,-116.1698,10,3,4,13,1.041392685158225,1.1461280356782377,0.4149733479708179,1.0791812460476247,0.47712125471966244,0.6989700043360187,3.1622776601683795,3.605551275463989,1.2649110640673518,3.3166247903554,1.4142135623730951
582,Pacifier,106117003,1.8,1.0,14.0,34.02487,-116.18037,6,3,2,5,0.8450980400142567,0.7781512503836435,0.44715803134221915,1.1760912590556811,0.47712125471966244,0.47712125471966244,2.449489742783178,2.23606797749979,1.3416407864998738,3.7416573867739413,1.4142135623730951
583,Enter the Melon,106587733,2.2,1.0,15.0,34.02487,-116.18037,6,3,3,4,0.8450980400142567,0.6989700043360187,0.5051499783199059,1.2041199826559246,0.47712125471966244,0.6020599913279623,2.449489742783178,2.0,1.4832396974191326,3.872983346207417,1.4142135623730951
584,Melonizer,106587756,1.7,1.0,12.0,34.02487,-116.18037,3,2,0,3,0.6020599913279623,0.6020599913279623,0.4313637641589873,1.1139433523068367,0.47712125471966244,0.0,1.7320508075688772,1.7320508075688772,1.3038404810405297,3.4641016151377544,1.4142135623730951
585,Mini-Melon,106587766,1.3,1.0,10.0,34.02487,-116.18037,4,2,1,4,0.6989700043360187,0.6989700043360187,0.3617278360175928,1.041392685158225,0.47712125471966244,0.30102999566398114,2.0,2.0,1.140175425099138,3.1622776601683795,1.4142135623730951
586,Cheese Whiz,106118140,1.0,1.0,13.0,34.01592,-116.17844,2,2,0,0,0.47712125471966244,0.0,0.30102999566398114,1.1461280356782377,0.47712125471966244,0.0,1.4142135623730951,0.0,1.0,3.605551275463989,1.4142135623730951
587,The Torrents of Spring,106356176,1.0,1.0,12.0,34.024,-116.1772,2,1,3,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.6020599913279623,1.4142135623730951,1.7320508075688772,1.0,3.4641016151377544,1.4142135623730951
588,The Snows of Kilimanjaro,106356198,2.3,1.0,15.0,34.024,-116.1772,4,3,11,6,0.6989700043360187,0.8450980400142567,0.5185139398778874,1.2041199826559246,0.47712125471966244,1.0791812460476247,2.0,2.449489742783178,1.51657508881031,3.872983346207417,1.4142135623730951
589,Oak Tree Mantle,106355620,1.3,1.0,8.0,34.024,-116.1772,3,1,1,5,0.6020599913279623,0.7781512503836435,0.3617278360175928,0.9542425094393249,0.47712125471966244,0.30102999566398114,1.7320508075688772,2.23606797749979,1.140175425099138,2.8284271247461903,1.4142135623730951
590,Bob,106632911,1.7,1.0,11.0,34.0121,-116.1773,3,2,2,2,0.6020599913279623,0.47712125471966244,0.4313637641589873,1.0791812460476247,0.47712125471966244,0.47712125471966244,1.7320508075688772,1.4142135623730951,1.3038404810405297,3.3166247903554,1.4142135623730951
591,Palomino,106632944,1.0,1.0,13.0,34.0121,-116.1773,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1461280356782377,0.47712125471966244,0.0,1.0,1.4142135623730951,1.0,3.605551275463989,1.4142135623730951
592,Many Rivers to Cross,106676782,1.0,1.0,15.0,34.0121,-116.1773,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.0,1.0,1.4142135623730951,1.0,3.872983346207417,1.4142135623730951
593,Dysfunction,106676932,1.0,1.0,10.0,34.0121,-116.1773,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.47712125471966244,0.0,1.0,0.0,1.0,3.1622776601683795,1.4142135623730951
594,Young Plates,112813643,2.5,1.0,20.0,33.994209999999995,-116.14296999999999,2,2,15,4,0.47712125471966244,0.6989700043360187,0.5440680443502756,1.322219294733919,0.47712125471966244,1.2041199826559246,1.4142135623730951,2.0,1.5811388300841898,4.47213595499958,1.4142135623730951
595,Faro,106418958,2.0,1.0,15.0,34.002829999999996,-116.15038999999999,7,2,11,7,0.9030899869919434,0.9030899869919434,0.47712125471966244,1.2041199826559246,0.47712125471966244,1.0791812460476247,2.6457513110645907,2.6457513110645907,1.4142135623730951,3.872983346207417,1.4142135623730951
596,The Simpleton,106120193,1.9,1.0,15.0,34.00246,-116.1498,14,4,6,20,1.1760912590556811,1.322219294733919,0.462397997898956,1.2041199826559246,0.47712125471966244,0.8450980400142567,3.7416573867739413,4.47213595499958,1.378404875209022,3.872983346207417,1.4142135623730951
597,Little Rascal,106120222,2.0,1.0,10.0,34.003190000000004,-116.14899,1,1,3,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.041392685158225,0.47712125471966244,0.6020599913279623,1.0,1.0,1.4142135623730951,3.1622776601683795,1.4142135623730951
598,Right Arete,106129514,1.9,1.0,10.0,34.02486,-116.1591,16,7,8,27,1.2304489213782739,1.447158031342219,0.462397997898956,1.041392685158225,0.47712125471966244,0.9542425094393249,4.0,5.196152422706632,1.378404875209022,3.1622776601683795,1.4142135623730951
599,Coyote Corner,106693819,3.2,1.25,33.0,34.02517,-116.15953,10,5,62,10,1.041392685158225,1.041392685158225,0.6232492903979004,1.5314789170422551,0.5118833609788743,1.7993405494535815,3.1622776601683795,3.1622776601683795,1.7888543819998317,5.744562646538029,1.5
600,Unnamed,108017999,1.6,1.0,12.0,34.0261,-116.15843999999998,7,4,6,14,0.9030899869919434,1.1760912590556811,0.4149733479708179,1.1139433523068367,0.47712125471966244,0.8450980400142567,2.6457513110645907,3.7416573867739413,1.2649110640673518,3.4641016151377544,1.4142135623730951
601,Northwest Face,106128024,1.3,1.0,19.0,34.0241,-116.1547,3,2,5,4,0.6020599913279623,0.6989700043360187,0.3617278360175928,1.301029995663981,0.47712125471966244,0.7781512503836435,1.7320508075688772,2.0,1.140175425099138,4.358898943540674,1.4142135623730951
602,Pixie Dust,106400458,2.2,1.0,10.0,34.094409999999996,-116.15612,13,7,49,26,1.1461280356782377,1.4313637641589871,0.5051499783199059,1.041392685158225,0.47712125471966244,1.6989700043360185,3.605551275463989,5.0990195135927845,1.4832396974191326,3.1622776601683795,1.4142135623730951
603,Pixie Problem,112842380,1.5,1.0,9.0,34.094409999999996,-116.15612,4,4,6,15,0.6989700043360187,1.2041199826559246,0.3979400086720376,1.0,0.47712125471966244,0.8450980400142567,2.0,3.872983346207417,1.224744871391589,3.0,1.4142135623730951
604,Try-Tip Sandwich,106638422,1.0,1.0,15.0,34.09303,-116.16351999999999,1,1,9,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.2041199826559246,0.47712125471966244,1.0,1.0,1.0,1.0,3.872983346207417,1.4142135623730951
605,Forged in Fire,106648319,2.2,1.0,10.0,34.0942,-116.1545,5,3,19,5,0.7781512503836435,0.7781512503836435,0.5051499783199059,1.041392685158225,0.47712125471966244,1.301029995663981,2.23606797749979,2.23606797749979,1.4832396974191326,3.1622776601683795,1.4142135623730951
606,Winged Assassins,106648333,2.0,1.0,15.0,34.0942,-116.1545,4,2,17,2,0.6989700043360187,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.47712125471966244,1.2552725051033058,2.0,1.4142135623730951,1.4142135623730951,3.872983346207417,1.4142135623730951
607,Free as the Wind,106648350,1.7,1.0,15.0,34.0942,-116.1545,3,1,10,2,0.6020599913279623,0.47712125471966244,0.4313637641589873,1.2041199826559246,0.47712125471966244,1.041392685158225,1.7320508075688772,1.4142135623730951,1.3038404810405297,3.872983346207417,1.4142135623730951
608,V1 Reverse,1099650971,1.0,1.0,10.0,34.05942,-116.10196,1,1,3,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.47712125471966244,0.6020599913279623,1.0,1.0,1.0,3.1622776601683795,1.4142135623730951
610,The Mullet,106643974,2.0,1.0,15.0,34.0441,-116.1061,2,1,6,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.8450980400142567,1.4142135623730951,1.0,1.4142135623730951,3.872983346207417,1.4142135623730951
611,Kiss of Fire,106688265,2.0,1.0,12.0,34.046209999999995,-116.10331000000001,1,1,6,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.47712125471966244,0.8450980400142567,1.0,0.0,1.4142135623730951,3.4641016151377544,1.4142135623730951
614,Intrusion Face,106681785,1.0,1.0,18.0,34.0403,-116.0942,2,2,2,0,0.47712125471966244,0.0,0.30102999566398114,1.2787536009528289,0.47712125471966244,0.47712125471966244,1.4142135623730951,0.0,1.0,4.242640687119285,1.4142135623730951
615,Remote Sensor,106681811,2.0,1.0,18.0,34.0403,-116.0942,2,2,2,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.2787536009528289,0.47712125471966244,0.47712125471966244,1.4142135623730951,1.0,1.4142135623730951,4.242640687119285,1.4142135623730951
616,Unnamed V1,1113387831,1.0,1.0,13.0,34.02828,-116.12236999999999,2,2,3,2,0.47712125471966244,0.47712125471966244,0.30102999566398114,1.1461280356782377,0.47712125471966244,0.6020599913279623,1.4142135623730951,1.4142135623730951,1.0,3.605551275463989,1.4142135623730951
617,Transition Assistance,107686872,2.0,1.0,15.0,34.1181,-116.1157,1,1,8,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.9542425094393249,1.0,1.0,1.4142135623730951,3.872983346207417,1.4142135623730951
618,Entrance Boulder,114141070,1.0,1.0,12.0,34.018229999999996,-116.0737,1,1,2,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.47712125471966244,1.0,0.0,1.0,3.4641016151377544,1.4142135623730951
619,Lower Lucky Boulder,114141242,1.0,1.0,10.0,34.018229999999996,-116.0737,1,1,6,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.47712125471966244,0.8450980400142567,1.0,0.0,1.0,3.1622776601683795,1.4142135623730951
620,The Nice Little Slab,114141389,1.0,1.0,5.0,34.018229999999996,-116.0737,1,1,2,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,0.7781512503836435,0.47712125471966244,0.47712125471966244,1.0,1.0,1.0,2.23606797749979,1.4142135623730951
621,The Halfling,106649431,2.5,1.25,15.0,33.99792,-116.15341000000001,40,13,29,69,1.6127838567197355,1.845098040014257,0.5440680443502756,1.2041199826559246,0.5118833609788743,1.4771212547196624,6.324555320336759,8.306623862918075,1.5811388300841898,3.872983346207417,1.5
622,Vibrator Left Hand,106096462,1.0,1.25,15.0,33.98932,-116.16342,1,1,3,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.5118833609788743,0.6020599913279623,1.0,1.7320508075688772,1.0,3.872983346207417,1.5
623,Gambit,106115188,1.3,1.25,12.0,34.01428,-116.15827,12,4,7,19,1.1139433523068367,1.301029995663981,0.3617278360175928,1.1139433523068367,0.5118833609788743,0.9030899869919434,3.4641016151377544,4.358898943540674,1.140175425099138,3.4641016151377544,1.5
624,Buckskin,106277686,1.0,1.25,10.0,34.013459999999995,-116.15442,3,1,3,3,0.6020599913279623,0.6020599913279623,0.30102999566398114,1.041392685158225,0.5118833609788743,0.6020599913279623,1.7320508075688772,1.7320508075688772,1.0,3.1622776601683795,1.5
625,Split End Left,116170265,2.0,1.25,9.0,34.0184,-116.16365,1,1,0,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.0,0.5118833609788743,0.0,1.0,1.0,1.4142135623730951,3.0,1.5
626,Chuckawalla Roast,106043727,2.4,1.25,15.0,34.0202,-116.165,10,1,6,16,1.041392685158225,1.2304489213782739,0.531478917042255,1.2041199826559246,0.5118833609788743,0.8450980400142567,3.1622776601683795,4.0,1.5491933384829668,3.872983346207417,1.5
627,Tilt-o-Meter Right,106332346,2.3,1.25,15.0,34.02044,-116.16555,21,8,13,50,1.3424226808222062,1.7075701760979363,0.5185139398778874,1.2041199826559246,0.5118833609788743,1.1461280356782377,4.58257569495584,7.0710678118654755,1.51657508881031,3.872983346207417,1.5
628,Gizmodo,106292631,2.0,1.25,12.0,34.0202,-116.165,1,1,2,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.5118833609788743,0.47712125471966244,1.0,0.0,1.4142135623730951,3.4641016151377544,1.5
629,Sweet Tooth,106318172,1.6,1.25,10.0,34.06265,-116.22634,7,5,3,10,0.9030899869919434,1.041392685158225,0.4149733479708179,1.041392685158225,0.5118833609788743,0.6020599913279623,2.6457513110645907,3.1622776601683795,1.2649110640673518,3.1622776601683795,1.5
630,Mainland Temple of the Perfect Wave,106278425,2.0,1.25,20.0,34.0398,-116.1943,2,1,1,2,0.47712125471966244,0.47712125471966244,0.47712125471966244,1.322219294733919,0.5118833609788743,0.30102999566398114,1.4142135623730951,1.4142135623730951,1.4142135623730951,4.47213595499958,1.5
631,Garden of Earthly Delights - Stand,110049119,1.0,1.25,15.0,34.08392,-116.23255,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.5118833609788743,0.30102999566398114,1.0,1.4142135623730951,1.0,3.872983346207417,1.5
632,Walk the Line,106458184,1.0,1.25,12.0,33.9454,-116.07700000000001,1,1,3,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.5118833609788743,0.6020599913279623,1.0,0.0,1.0,3.4641016151377544,1.5
633,Black and Blue,106346133,1.0,1.25,12.0,33.9423,-116.0782,1,1,3,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.5118833609788743,0.6020599913279623,1.0,0.0,1.0,3.4641016151377544,1.5
634,Zot,106346089,1.0,1.25,10.0,33.9423,-116.0782,1,1,3,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.5118833609788743,0.6020599913279623,1.0,0.0,1.0,3.1622776601683795,1.5
635,Uncertain Slap,107087663,0.0,1.25,10.0,33.9664,-116.0872,0,1,2,0,0.0,0.0,0.0,1.041392685158225,0.5118833609788743,0.47712125471966244,0.0,0.0,0.0,3.1622776601683795,1.5
636,Foot Fetish,106059776,2.9,1.25,20.0,33.9962,-116.15,7,5,28,14,0.9030899869919434,1.1760912590556811,0.5910646070264991,1.322219294733919,0.5118833609788743,1.462397997898956,2.6457513110645907,3.7416573867739413,1.70293863659264,4.47213595499958,1.5
637,Bongo Man,106676761,1.0,1.25,15.0,34.0121,-116.1773,1,1,0,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.2041199826559246,0.5118833609788743,0.0,1.0,1.0,1.0,3.872983346207417,1.5
638,V1 Left,1099651031,2.0,1.25,8.0,34.05942,-116.10196,2,2,5,2,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.9542425094393249,0.5118833609788743,0.7781512503836435,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.8284271247461903,1.5
639,It's Da Oooze,106643967,2.0,1.25,15.0,34.0441,-116.1061,1,1,7,0,0.30102999566398114,0.0,0.47712125471966244,1.2041199826559246,0.5118833609788743,0.9030899869919434,1.0,0.0,1.4142135623730951,3.872983346207417,1.5
640,Sprinting Atheist,107518488,1.0,1.5,10.0,34.01126,-116.16755,1,1,2,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.5440680443502756,0.47712125471966244,1.0,1.4142135623730951,1.0,3.1622776601683795,1.5811388300841898
641,Face Prob  3,1070881303,0.0,1.5,10.0,33.9664,-116.0872,0,1,2,0,0.0,0.0,0.0,1.041392685158225,0.5440680443502756,0.47712125471966244,0.0,0.0,0.0,3.1622776601683795,1.5811388300841898
642,Block Party,106048321,2.6,1.75,25.0,34.01102,-116.16606000000002,7,7,27,12,0.9030899869919434,1.1139433523068367,0.5563025007672872,1.414973347970818,0.5740312677277188,1.447158031342219,2.6457513110645907,3.4641016151377544,1.61245154965971,5.0,1.6583123951777
643,Fling,116170277,2.0,1.75,9.0,34.0184,-116.16365,1,1,1,0,0.30102999566398114,0.0,0.47712125471966244,1.0,0.5740312677277188,0.30102999566398114,1.0,0.0,1.4142135623730951,3.0,1.6583123951777
645,X Offender,106649403,1.7,2.0,18.0,33.998020000000004,-116.15351000000001,10,2,20,10,1.041392685158225,1.041392685158225,0.4313637641589873,1.2787536009528289,0.6020599913279623,1.322219294733919,3.1622776601683795,3.1622776601683795,1.3038404810405297,4.242640687119285,1.7320508075688772
646,Boulder Crack,106666829,2.8,2.0,13.0,33.99638,-116.15553,8,2,45,10,0.9542425094393249,1.041392685158225,0.57978359661681,1.1461280356782377,0.6020599913279623,1.6627578316815739,2.8284271247461903,3.1622776601683795,1.6733200530681511,3.605551275463989,1.7320508075688772
648,Mahogany,106641431,2.0,2.0,12.0,33.9966,-116.1554,1,1,3,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.6020599913279623,0.6020599913279623,1.0,0.0,1.4142135623730951,3.4641016151377544,1.7320508075688772
649,Up 20,10609643920,3.0,2.25,20.0,33.98932,-116.16342,4,2,19,5,0.6989700043360187,0.7781512503836435,0.6020599913279623,1.322219294733919,0.6283889300503115,1.301029995663981,2.0,2.23606797749979,1.7320508075688772,4.47213595499958,1.8027756377319946
650,Turban,105725563,1.6,2.0,10.0,33.98932,-116.16342,14,7,5,21,1.1760912590556811,1.3424226808222062,0.4149733479708179,1.041392685158225,0.6020599913279623,0.7781512503836435,3.7416573867739413,4.58257569495584,1.2649110640673518,3.1622776601683795,1.7320508075688772
651,Herbivore,105723307,1.3,2.0,15.0,33.98932,-116.16342,6,4,6,4,0.8450980400142567,0.6989700043360187,0.3617278360175928,1.2041199826559246,0.6020599913279623,0.8450980400142567,2.449489742783178,2.0,1.140175425099138,3.872983346207417,1.7320508075688772
652,Border Collie,106047129,1.5,2.0,15.0,33.98932,-116.16342,2,2,4,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.2041199826559246,0.6020599913279623,0.6989700043360187,1.4142135623730951,1.4142135623730951,1.224744871391589,3.872983346207417,1.7320508075688772
653,Herbaliser,106314646,2.0,2.0,15.0,33.98932,-116.16342,2,1,5,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.2041199826559246,0.6020599913279623,0.7781512503836435,1.4142135623730951,1.0,1.4142135623730951,3.872983346207417,1.7320508075688772
654,Vibrator,106096452,2.0,2.0,15.0,33.98932,-116.16342,1,1,5,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.6020599913279623,0.7781512503836435,1.0,1.4142135623730951,1.4142135623730951,3.872983346207417,1.7320508075688772
655,French Roast,106314686,2.0,2.0,12.0,33.98932,-116.16342,3,2,11,3,0.6020599913279623,0.6020599913279623,0.47712125471966244,1.1139433523068367,0.6020599913279623,1.0791812460476247,1.7320508075688772,1.7320508075688772,1.4142135623730951,3.4641016151377544,1.7320508075688772
