,Route,ID,Avg Stars,Grade,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks,Log StarRatings,Log Ticks,Log Avg Stars,Log Length,Log Grade,Log OnToDoLists,Sqrt StarRatings,Sqrt Ticks,Sqrt Avg Stars,Sqrt Length,Sqrt Grade
496,Any Which Way,106131960,1.8,0.25,10.0,37.41724,-118.45103,46,10,6,95,1.6720978579357173,1.9822712330395682,0.44715803134221915,1.041392685158225,0.3521825181113625,0.8450980400142567,6.782329983125268,9.746794344808963,1.3416407864998738,3.1622776601683795,1.118033988749895
497,Cross Roads,106093012,2.6,0.25,25.0,37.41718,-118.45095,62,17,31,106,1.7993405494535815,2.0293837776852093,0.5563025007672872,1.414973347970818,0.3521825181113625,1.5051499783199058,7.874007874011811,10.295630140987,1.61245154965971,5.0,1.118033988749895
498,Donkey Boy,106093047,2.5,0.25,18.0,37.41718,-118.45095,70,22,27,150,1.851258348719075,2.1789769472931693,0.5440680443502756,1.2787536009528289,0.3521825181113625,1.447158031342219,8.366600265340756,12.24744871391589,1.5811388300841898,4.242640687119285,1.118033988749895
499,Blue Note Special,106976711,3.0,0.25,12.0,37.41728,-118.45034,1,1,11,3,0.30102999566398114,0.6020599913279623,0.6020599913279623,1.1139433523068367,0.3521825181113625,1.0791812460476247,1.0,1.7320508075688772,1.7320508075688772,3.4641016151377544,1.118033988749895
500,Problem A,106997072,1.0,0.25,12.0,37.41675,-118.44942,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,1.118033988749895
501,Flying Saucer,106997387,2.7,0.25,15.0,37.41675,-118.44942,6,3,5,12,0.8450980400142567,1.1139433523068367,0.568201724066995,1.2041199826559246,0.3521825181113625,0.7781512503836435,2.449489742783178,3.4641016151377544,1.6431676725154984,3.872983346207417,1.118033988749895
502,"Oh Baby, Veruca!",106977743,1.0,0.25,15.0,37.41646,-118.44882,1,1,0,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.2041199826559246,0.3521825181113625,0.0,1.0,2.0,1.0,3.872983346207417,1.118033988749895
503,Vermicious Knid,106977977,1.5,0.25,15.0,37.41646,-118.44882,2,1,0,5,0.47712125471966244,0.7781512503836435,0.3979400086720376,1.2041199826559246,0.3521825181113625,0.0,1.4142135623730951,2.23606797749979,1.224744871391589,3.872983346207417,1.118033988749895
504,Lichen Slab,106273783,2.0,0.25,15.0,37.41548,-118.44911,1,1,0,5,0.30102999566398114,0.7781512503836435,0.47712125471966244,1.2041199826559246,0.3521825181113625,0.0,1.0,2.23606797749979,1.4142135623730951,3.872983346207417,1.118033988749895
505,Grand Trianon,107898123,1.0,0.25,10.0,37.41622,-118.45021,2,1,0,4,0.47712125471966244,0.6989700043360187,0.30102999566398114,1.041392685158225,0.3521825181113625,0.0,1.4142135623730951,2.0,1.0,3.1622776601683795,1.118033988749895
506,The Salon of Hercules,107898203,1.0,0.25,12.0,37.41622,-118.45021,1,1,1,6,0.30102999566398114,0.8450980400142567,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.30102999566398114,1.0,2.449489742783178,1.0,3.4641016151377544,1.118033988749895
507,Napoleon's Bedroom,107898211,2.0,0.25,12.0,37.41622,-118.45021,1,1,2,6,0.30102999566398114,0.8450980400142567,0.47712125471966244,1.1139433523068367,0.3521825181113625,0.47712125471966244,1.0,2.449489742783178,1.4142135623730951,3.4641016151377544,1.118033988749895
508,Hog Farm,106086162,1.7,0.25,10.0,37.41647,-118.44993999999998,19,6,2,35,1.301029995663981,1.556302500767287,0.4313637641589873,1.041392685158225,0.3521825181113625,0.47712125471966244,4.358898943540674,5.916079783099616,1.3038404810405297,3.1622776601683795,1.118033988749895
509,Tom's Cruise,107035617,2.0,0.25,15.0,37.4191,-118.4546,1,2,1,8,0.30102999566398114,0.9542425094393249,0.47712125471966244,1.2041199826559246,0.3521825181113625,0.30102999566398114,1.0,2.8284271247461903,1.4142135623730951,3.872983346207417,1.118033988749895
510,Flyboy,107939713,1.0,0.25,10.0,37.4191,-118.4546,1,1,4,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.041392685158225,0.3521825181113625,0.6989700043360187,1.0,2.0,1.0,3.1622776601683795,1.118033988749895
511,Invisibility Lessons,111480898,1.0,0.25,15.0,37.4191,-118.4546,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.3521825181113625,0.30102999566398114,1.0,1.7320508075688772,1.0,3.872983346207417,1.118033988749895
512,Too Hard For Bob Harrington,106275390,1.4,0.25,15.0,37.41607,-118.44887,5,2,1,10,0.7781512503836435,1.041392685158225,0.380211241711606,1.2041199826559246,0.3521825181113625,0.30102999566398114,2.23606797749979,3.1622776601683795,1.1832159566199232,3.872983346207417,1.118033988749895
513,Too Much For Mike Pope,106275397,2.4,0.25,15.0,37.41607,-118.44887,13,4,3,29,1.1461280356782377,1.4771212547196624,0.531478917042255,1.2041199826559246,0.3521825181113625,0.6020599913279623,3.605551275463989,5.385164807134504,1.5491933384829668,3.872983346207417,1.118033988749895
514,Classique,106275404,2.9,0.25,15.0,37.41607,-118.44887,43,10,18,83,1.6434526764861872,1.9242792860618814,0.5910646070264991,1.2041199826559246,0.3521825181113625,1.2787536009528289,6.557438524302,9.1104335791443,1.70293863659264,3.872983346207417,1.118033988749895
515,Ain't But the One Way,107504667,2.7,0.25,15.0,37.41582,-118.44842,58,17,57,143,1.7708520116421442,2.1583624920952493,0.568201724066995,1.2041199826559246,0.3521825181113625,1.7634279935629371,7.615773105863909,11.958260743101398,1.6431676725154984,3.872983346207417,1.118033988749895
516,You're a Disc Jockey: Whats That?,106086065,1.2,0.25,15.0,37.41844,-118.45269,5,1,1,8,0.7781512503836435,0.9542425094393249,0.3424226808222062,1.2041199826559246,0.3521825181113625,0.30102999566398114,2.23606797749979,2.8284271247461903,1.0954451150103321,3.872983346207417,1.118033988749895
517,Circle of Life,106326679,2.2,0.25,10.0,37.41847,-118.45248,28,11,6,64,1.462397997898956,1.8129133566428552,0.5051499783199059,1.041392685158225,0.3521825181113625,0.8450980400142567,5.291502622129181,8.0,1.4832396974191326,3.1622776601683795,1.118033988749895
518,Ghetto Justice,106326737,1.3,0.25,10.0,37.41857,-118.45256,4,3,2,11,0.6989700043360187,1.0791812460476247,0.3617278360175928,1.041392685158225,0.3521825181113625,0.47712125471966244,2.0,3.3166247903554,1.140175425099138,3.1622776601683795,1.118033988749895
519,Amphibian / Junkyard,106086670,2.1,0.25,12.0,37.41898,-118.45338999999998,20,8,9,50,1.322219294733919,1.7075701760979363,0.49136169383427264,1.1139433523068367,0.3521825181113625,1.0,4.47213595499958,7.0710678118654755,1.449137674618944,3.4641016151377544,1.118033988749895
520,Lady Chatterley's Toy Boy,111481003,1.0,0.25,12.0,37.41919,-118.45364,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.30102999566398114,1.0,1.7320508075688772,1.0,3.4641016151377544,1.118033988749895
521,Landlord,114153388,1.0,0.25,12.0,37.41682,-118.45066,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.3521825181113625,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,1.118033988749895
522,Problem A,111480940,1.0,0.75,8.0,37.41898,-118.45338999999998,1,1,1,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,0.9542425094393249,0.4393326938302626,0.30102999566398114,1.0,2.0,1.0,2.8284271247461903,1.3228756555322954
523,The Tall Wall,106100127,3.0,1.25,25.0,37.41632,-118.44928,13,4,28,18,1.1461280356782377,1.2787536009528289,0.6020599913279623,1.414973347970818,0.5118833609788743,1.462397997898956,3.605551275463989,4.242640687119285,1.7320508075688772,5.0,1.5
524,Tin Medusa Right,106275348,1.8,1.0,10.0,37.41632,-118.44928,6,1,7,14,0.8450980400142567,1.1760912590556811,0.44715803134221915,1.041392685158225,0.47712125471966244,0.9030899869919434,2.449489742783178,3.7416573867739413,1.3416407864998738,3.1622776601683795,1.4142135623730951
525,Totty Traverse,106997445,2.7,1.0,40.0,37.41611,-118.44921,33,6,9,66,1.5314789170422551,1.8260748027008262,0.568201724066995,1.6127838567197355,0.47712125471966244,1.0,5.744562646538029,8.12403840463596,1.6431676725154984,6.324555320336759,1.4142135623730951
526,Hair Loss,107027041,2.0,1.0,20.0,37.41617,-118.4493,1,2,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.322219294733919,0.47712125471966244,0.0,1.0,1.4142135623730951,1.4142135623730951,4.47213595499958,1.4142135623730951
527,Halloween,109127875,1.0,1.0,15.0,37.41617,-118.4493,2,1,1,4,0.47712125471966244,0.6989700043360187,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.0,1.0,3.872983346207417,1.4142135623730951
528,Jugs of Life,106086108,2.2,1.0,15.0,37.41747,-118.45136,11,3,21,21,1.0791812460476247,1.3424226808222062,0.5051499783199059,1.2041199826559246,0.47712125471966244,1.3424226808222062,3.3166247903554,4.58257569495584,1.4832396974191326,3.872983346207417,1.4142135623730951
529,Castrate Your Television,108570567,1.6,1.0,12.0,37.41747,-118.45136,7,1,7,8,0.9030899869919434,0.9542425094393249,0.4149733479708179,1.1139433523068367,0.47712125471966244,0.9030899869919434,2.6457513110645907,2.8284271247461903,1.2649110640673518,3.4641016151377544,1.4142135623730951
530,Western Round Up,106086128,1.9,1.0,12.0,37.41737,-118.45125,56,22,23,131,1.7558748556724912,2.1205739312058496,0.462397997898956,1.1139433523068367,0.47712125471966244,1.380211241711606,7.483314773547883,11.445523142259598,1.378404875209022,3.4641016151377544,1.4142135623730951
531,Vision Arete,106093077,1.8,1.0,15.0,37.41724,-118.45103,14,5,6,36,1.1760912590556811,1.5682017240669948,0.44715803134221915,1.2041199826559246,0.47712125471966244,0.8450980400142567,3.7416573867739413,6.0,1.3416407864998738,3.872983346207417,1.4142135623730951
532,Swing Your Partner,106131986,2.0,1.0,12.0,37.41724,-118.45103,39,11,15,61,1.6020599913279623,1.7923916894982537,0.47712125471966244,1.1139433523068367,0.47712125471966244,1.2041199826559246,6.244997998398398,7.810249675906654,1.4142135623730951,3.4641016151377544,1.4142135623730951
533,Grant's Christmas Present,106131992,2.6,1.0,10.0,37.41724,-118.45103,107,38,68,225,2.0334237554869494,2.3541084391474008,0.5563025007672872,1.041392685158225,0.47712125471966244,1.8388490907372552,10.344080432788601,15.0,1.61245154965971,3.1622776601683795,1.4142135623730951
534,Heavenly Path,105996532,3.6,1.0,25.0,37.41718,-118.45095,420,119,324,761,2.624282095835668,2.8819549713396,0.662757831681574,1.414973347970818,0.47712125471966244,2.511883360978874,20.493901531919196,27.586228448267445,1.8973665961010275,5.0,1.4142135623730951
535,Crossed Paths,106130398,2.7,1.0,25.0,37.41718,-118.45095,13,2,8,28,1.1461280356782377,1.462397997898956,0.568201724066995,1.414973347970818,0.47712125471966244,0.9542425094393249,3.605551275463989,5.291502622129181,1.6431676725154984,5.0,1.4142135623730951
536,Unknown,108306184,2.5,1.0,20.0,37.41718,-118.45095,6,3,4,13,0.8450980400142567,1.1461280356782377,0.5440680443502756,1.322219294733919,0.47712125471966244,0.6989700043360187,2.449489742783178,3.605551275463989,1.5811388300841898,4.47213595499958,1.4142135623730951
537,Hole in my Heart,107035596,2.1,1.0,15.0,37.41711,-118.45128,15,3,7,32,1.2041199826559246,1.5185139398778873,0.49136169383427264,1.2041199826559246,0.47712125471966244,0.9030899869919434,3.872983346207417,5.656854249492381,1.449137674618944,3.872983346207417,1.4142135623730951
538,One-Pull,106976674,1.0,1.0,12.0,37.41728,-118.45034,2,1,1,7,0.47712125471966244,0.9030899869919434,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.6457513110645907,1.0,3.4641016151377544,1.4142135623730951
539,Immigration In The Media Is A Chossy Belly Bulge,106976683,1.8,1.0,12.0,37.41728,-118.45034,4,2,1,9,0.6989700043360187,1.0,0.44715803134221915,1.1139433523068367,0.47712125471966244,0.30102999566398114,2.0,3.0,1.3416407864998738,3.4641016151377544,1.4142135623730951
540,Naked,106996976,1.3,1.25,20.0,37.41675,-118.44942,3,3,1,1,0.6020599913279623,0.30102999566398114,0.3617278360175928,1.322219294733919,0.5118833609788743,0.30102999566398114,1.7320508075688772,1.0,1.140175425099138,4.47213595499958,1.5
541,Problem A,106997228,1.0,1.0,12.0,37.41696,-118.44947,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,1.4142135623730951
542,Problem A,106997216,1.0,1.0,8.0,37.41675,-118.44942,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,0.9542425094393249,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,2.8284271247461903,1.4142135623730951
543,Joel,106997369,1.0,1.0,12.0,37.41675,-118.44942,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,1.4142135623730951
544,Frisbee,106997400,1.0,1.0,12.0,37.41675,-118.44942,2,2,1,5,0.47712125471966244,0.7781512503836435,0.30102999566398114,1.1139433523068367,0.47712125471966244,0.30102999566398114,1.4142135623730951,2.23606797749979,1.0,3.4641016151377544,1.4142135623730951
545,Problem A,106997411,2.0,1.0,15.0,37.41675,-118.44942,1,1,1,3,0.30102999566398114,0.6020599913279623,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.4142135623730951,3.872983346207417,1.4142135623730951
546,OK: I'll Share With Charlie Bucket,106977961,2.0,1.0,15.0,37.41646,-118.44882,2,1,0,6,0.47712125471966244,0.8450980400142567,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.0,1.4142135623730951,2.449489742783178,1.4142135623730951,3.872983346207417,1.4142135623730951
547,But Not With Willie Wonka,106977968,1.0,1.0,15.0,37.41646,-118.44882,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,1.4142135623730951
548,Tall Wall Left,106114159,2.5,1.25,28.0,37.41698,-118.45133,2,1,4,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.462397997898956,0.5118833609788743,0.6989700043360187,1.4142135623730951,1.0,1.5811388300841898,5.291502622129181,1.5
549,Problem B,106272945,1.0,1.0,15.0,37.41511,-118.44859,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,1.4142135623730951
550,Problem B,106273750,2.2,1.0,10.0,37.41525,-118.44878,39,6,7,74,1.6020599913279623,1.8750612633916997,0.5051499783199059,1.041392685158225,0.47712125471966244,0.9030899869919434,6.244997998398398,8.602325267042627,1.4832396974191326,3.1622776601683795,1.4142135623730951
551,Problem A,107045690,1.5,1.0,10.0,37.41569000000001,-118.44957,2,1,0,6,0.47712125471966244,0.8450980400142567,0.3979400086720376,1.041392685158225,0.47712125471966244,0.0,1.4142135623730951,2.449489742783178,1.224744871391589,3.1622776601683795,1.4142135623730951
552,Problem F,107045725,1.0,1.0,10.0,37.41569000000001,-118.44957,1,1,1,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.0,1.0,3.1622776601683795,1.4142135623730951
553,No sleepy Yet,107045594,0.0,1.0,10.0,37.41588,-118.44993,1,1,0,2,0.30102999566398114,0.47712125471966244,0.0,1.041392685158225,0.47712125471966244,0.0,1.0,1.4142135623730951,0.0,3.1622776601683795,1.4142135623730951
554,If Bishop Were France,107541995,2.0,1.0,15.0,37.416,-118.45,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.47712125471966244,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.872983346207417,1.4142135623730951
555,King Louis,107898170,2.6,1.0,12.0,37.41622,-118.45021,7,3,6,10,0.9030899869919434,1.041392685158225,0.5563025007672872,1.1139433523068367,0.47712125471966244,0.8450980400142567,2.6457513110645907,3.1622776601683795,1.61245154965971,3.4641016151377544,1.4142135623730951
556,Sharp and Short,107898223,1.0,1.0,10.0,37.41622,-118.45021,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.0,3.1622776601683795,1.4142135623730951
557,Hugh Romney,106086151,1.0,1.0,10.0,37.41647,-118.44993999999998,8,2,2,16,0.9542425094393249,1.2304489213782739,0.30102999566398114,1.041392685158225,0.47712125471966244,0.47712125471966244,2.8284271247461903,4.0,1.0,3.1622776601683795,1.4142135623730951
558,Hippie Hyannisport,106086627,1.0,1.0,10.0,37.41657,-118.44993,1,1,2,9,0.30102999566398114,1.0,0.30102999566398114,1.041392685158225,0.47712125471966244,0.47712125471966244,1.0,3.0,1.0,3.1622776601683795,1.4142135623730951
559,Brock,106406176,1.5,1.0,15.0,37.4191,-118.4543,2,2,3,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.2041199826559246,0.47712125471966244,0.6020599913279623,1.4142135623730951,1.7320508075688772,1.224744871391589,3.872983346207417,1.4142135623730951
560,Cockpit,111480892,1.0,1.0,15.0,37.4191,-118.4546,1,1,2,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.47712125471966244,1.0,1.7320508075688772,1.0,3.872983346207417,1.4142135623730951
561,T-Crack Left,106126269,3.5,1.25,28.0,37.41876,-118.45486,2,1,10,0,0.47712125471966244,0.0,0.6532125137753436,1.462397997898956,0.5118833609788743,1.041392685158225,1.4142135623730951,0.0,1.8708286933869707,5.291502622129181,1.5
562,T-Crack Right,106126289,3.5,1.25,28.0,37.41876,-118.45486,2,1,7,0,0.47712125471966244,0.0,0.6532125137753436,1.462397997898956,0.5118833609788743,0.9030899869919434,1.4142135623730951,0.0,1.8708286933869707,5.291502622129181,1.5
563,Unnamed 2,1061329232,1.6,1.0,10.0,37.4178,-118.4519,27,6,1,49,1.447158031342219,1.6989700043360185,0.4149733479708179,1.041392685158225,0.47712125471966244,0.30102999566398114,5.196152422706632,7.0,1.2649110640673518,3.1622776601683795,1.4142135623730951
564,Epizootic,112814041,1.0,1.0,13.0,37.41602,-118.44908999999998,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1461280356782377,0.47712125471966244,0.0,1.0,1.4142135623730951,1.0,3.605551275463989,1.4142135623730951
565,Liberation Management,106273857,2.6,1.0,20.0,37.41587,-118.44899,14,5,4,16,1.1760912590556811,1.2304489213782739,0.5563025007672872,1.322219294733919,0.47712125471966244,0.6989700043360187,3.7416573867739413,4.0,1.61245154965971,4.47213595499958,1.4142135623730951
566,Not High Enough,106275420,1.2,1.0,10.0,37.41607,-118.44887,9,2,2,14,1.0,1.1760912590556811,0.3424226808222062,1.041392685158225,0.47712125471966244,0.47712125471966244,3.0,3.7416573867739413,1.0954451150103321,3.1622776601683795,1.4142135623730951
567,Spectral Morning,107897660,1.5,1.0,12.0,37.41581,-118.44905,6,2,2,9,0.8450980400142567,1.0,0.3979400086720376,1.1139433523068367,0.47712125471966244,0.47712125471966244,2.449489742783178,3.0,1.224744871391589,3.4641016151377544,1.4142135623730951
568,Headbangers Ball,106275471,2.0,1.0,10.0,37.41591,-118.44877,45,9,4,83,1.6627578316815739,1.9242792860618814,0.47712125471966244,1.041392685158225,0.47712125471966244,0.6989700043360187,6.708203932499369,9.1104335791443,1.4142135623730951,3.1622776601683795,1.4142135623730951
569,Masterbeat,106275497,1.5,1.0,10.0,37.41591,-118.44877,29,10,2,64,1.4771212547196624,1.8129133566428552,0.3979400086720376,1.041392685158225,0.47712125471966244,0.47712125471966244,5.385164807134504,8.0,1.224744871391589,3.1622776601683795,1.4142135623730951
570,Reggae Chillin',109641114,1.3,1.0,7.0,37.41591,-118.44877,3,1,1,6,0.6020599913279623,0.8450980400142567,0.3617278360175928,0.9030899869919434,0.47712125471966244,0.30102999566398114,1.7320508075688772,2.449489742783178,1.140175425099138,2.6457513110645907,1.4142135623730951
571,Can't Get Around Getting Around,112475919,2.5,1.0,15.0,37.41599,-118.44842,8,4,5,14,0.9542425094393249,1.1760912590556811,0.5440680443502756,1.2041199826559246,0.47712125471966244,0.7781512503836435,2.8284271247461903,3.7416573867739413,1.5811388300841898,3.872983346207417,1.4142135623730951
572,I Killed a Man A Man Who Looked Like me,106086090,2.7,1.0,18.0,37.41844,-118.45269,47,16,59,102,1.6812412373755872,2.012837224705172,0.568201724066995,1.2787536009528289,0.47712125471966244,1.7781512503836434,6.855654600401044,10.099504938362077,1.6431676725154984,4.242640687119285,1.4142135623730951
573,Weasel Robbers,106086097,2.4,1.0,18.0,37.41844,-118.45269,11,4,10,23,1.0791812460476247,1.380211241711606,0.531478917042255,1.2787536009528289,0.47712125471966244,1.041392685158225,3.3166247903554,4.795831523312719,1.5491933384829668,4.242640687119285,1.4142135623730951
574,Durban Poison Variation,107323717,2.2,1.0,20.0,37.41844,-118.45269,6,2,1,11,0.8450980400142567,1.0791812460476247,0.5051499783199059,1.322219294733919,0.47712125471966244,0.30102999566398114,2.449489742783178,3.3166247903554,1.4832396974191326,4.47213595499958,1.4142135623730951
575,It's Raining Razorblades,106953956,1.0,1.0,15.0,37.41855,-118.45283,1,1,2,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.47712125471966244,0.47712125471966244,1.0,1.4142135623730951,1.0,3.872983346207417,1.4142135623730951
576,Nookie,106953967,1.0,1.0,10.0,37.41855,-118.45283,1,1,1,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.0,1.0,3.1622776601683795,1.4142135623730951
577,Problem B,111470685,2.0,1.0,10.0,37.41827,-118.45276,1,1,1,3,0.30102999566398114,0.6020599913279623,0.47712125471966244,1.041392685158225,0.47712125471966244,0.30102999566398114,1.0,1.7320508075688772,1.4142135623730951,3.1622776601683795,1.4142135623730951
578,Problem A,111470725,1.5,1.0,10.0,37.4183,-118.45297,2,2,2,4,0.47712125471966244,0.6989700043360187,0.3979400086720376,1.041392685158225,0.47712125471966244,0.47712125471966244,1.4142135623730951,2.0,1.224744871391589,3.1622776601683795,1.4142135623730951
579,Don't Box Me In,106086665,1.6,1.0,10.0,37.41898,-118.45338999999998,14,6,2,40,1.1760912590556811,1.6127838567197355,0.4149733479708179,1.041392685158225,0.47712125471966244,0.47712125471966244,3.7416573867739413,6.324555320336759,1.2649110640673518,3.1622776601683795,1.4142135623730951
580,Slight Inducement,106086687,2.9,1.0,12.0,37.41898,-118.45338999999998,99,35,131,151,2.0,2.181843587944772,0.5910646070264991,1.1139433523068367,0.47712125471966244,2.1205739312058496,9.9498743710662,12.288205727444508,1.70293863659264,3.4641016151377544,1.4142135623730951
581,Andrew's Arête,110129921,2.0,1.0,13.0,37.41897,-118.45439,1,1,2,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.1461280356782377,0.47712125471966244,0.47712125471966244,1.0,1.0,1.4142135623730951,3.605551275463989,1.4142135623730951
582,Old Peculiar,114153375,2.0,1.0,8.0,37.41682,-118.45066,1,1,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,0.9542425094393249,0.47712125471966244,0.0,1.0,1.4142135623730951,1.4142135623730951,2.8284271247461903,1.4142135623730951
583,Pupfish Souzaphone,112779352,2.0,1.25,14.0,37.4171,-118.44991,3,1,1,3,0.6020599913279623,0.6020599913279623,0.47712125471966244,1.1760912590556811,0.5118833609788743,0.30102999566398114,1.7320508075688772,1.7320508075688772,1.4142135623730951,3.7416573867739413,1.5
584,Not The Clapper,106272979,3.2,1.25,15.0,37.41533,-118.44877,59,20,74,81,1.7781512503836434,1.9138138523837167,0.6232492903979004,1.2041199826559246,0.5118833609788743,1.8750612633916997,7.681145747868608,9.0,1.7888543819998317,3.872983346207417,1.5
585,Tequila Flange,109139833,1.0,1.25,15.0,37.4182,-118.4521,1,1,3,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.5118833609788743,0.6020599913279623,1.0,1.4142135623730951,1.0,3.872983346207417,1.5
586,Secret to Success,106086677,2.5,1.25,12.0,37.41898,-118.45338999999998,58,24,17,89,1.7708520116421442,1.9542425094393248,0.5440680443502756,1.1139433523068367,0.5118833609788743,1.2552725051033058,7.615773105863909,9.433981132056603,1.5811388300841898,3.4641016151377544,1.5
587,Stem Savvy,112574281,2.0,1.5,8.0,37.41653,-118.44996,1,1,1,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,0.9542425094393249,0.5440680443502756,0.30102999566398114,1.0,1.0,1.4142135623730951,2.8284271247461903,1.5811388300841898
588,Tin Medusa Left,106275341,2.0,2.0,8.0,37.41632,-118.44928,4,1,6,10,0.6989700043360187,1.041392685158225,0.47712125471966244,0.9542425094393249,0.6020599913279623,0.8450980400142567,2.0,3.1622776601683795,1.4142135623730951,2.8284271247461903,1.7320508075688772
589,Run With Me,107027023,2.5,2.0,20.0,37.41617,-118.4493,20,5,13,32,1.322219294733919,1.5185139398778873,0.5440680443502756,1.322219294733919,0.6020599913279623,1.1461280356782377,4.47213595499958,5.656854249492381,1.5811388300841898,4.47213595499958,1.7320508075688772
590,Exit the Rat,109127864,1.3,2.0,10.0,37.41617,-118.4493,3,2,1,4,0.6020599913279623,0.6989700043360187,0.3617278360175928,1.041392685158225,0.6020599913279623,0.30102999566398114,1.7320508075688772,2.0,1.140175425099138,3.1622776601683795,1.7320508075688772
591,Big Chicken Stand,109660346,2.7,2.0,17.0,37.41747,-118.45136,49,14,50,59,1.6989700043360185,1.7781512503836434,0.568201724066995,1.2552725051033058,0.6020599913279623,1.7075701760979363,7.0,7.681145747868608,1.6431676725154984,4.123105625617661,1.7320508075688772
592,Beam Me Up Scottie,106086122,2.5,2.0,15.0,37.41737,-118.45125,26,6,42,47,1.4313637641589871,1.6812412373755872,0.5440680443502756,1.2041199826559246,0.6020599913279623,1.6334684555795864,5.0990195135927845,6.855654600401044,1.5811388300841898,3.872983346207417,1.7320508075688772
593,An Art of Leisure,106976668,2.0,2.0,15.0,37.41728,-118.45034,11,4,2,17,1.0791812460476247,1.2552725051033058,0.47712125471966244,1.2041199826559246,0.6020599913279623,0.47712125471966244,3.3166247903554,4.123105625617661,1.4142135623730951,3.872983346207417,1.7320508075688772
594,Sixty Foot Woman Traverse,106326756,2.9,2.0,60.0,37.41782,-118.45114,36,8,123,42,1.5682017240669948,1.6334684555795864,0.5910646070264991,1.785329835010767,0.6020599913279623,2.093421685162235,6.0,6.48074069840786,1.70293863659264,7.745966692414834,1.7320508075688772
595,Spinal Snap,106331162,2.8,2.0,15.0,37.41788,-118.45147,36,8,30,51,1.5682017240669948,1.716003343634799,0.57978359661681,1.2041199826559246,0.6020599913279623,1.4913616938342726,6.0,7.14142842854285,1.6733200530681511,3.872983346207417,1.7320508075688772
596,Spinal Snap Right Start,106331168,2.6,2.0,15.0,37.41788,-118.45147,24,7,13,34,1.3979400086720375,1.5440680443502754,0.5563025007672872,1.2041199826559246,0.6020599913279623,1.1461280356782377,4.898979485566356,5.830951894845301,1.61245154965971,3.872983346207417,1.7320508075688772
